organism,subset,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
fly,complex_i_block,10.0,137,0.0,2.05426798378926,2.272654132791328
fly,complex_i_block,10.0,219,0.0,2.034321175278622,2.232441282746161
fly,complex_i_block,10.0,331,0.0,2.072758358662614,2.2830707994579944
fly,complex_i_block,30.0,331,0.0,2.001456433637285,2.1876129177958448
fly,complex_i_block,30.0,443,0.0,1.9725810536980752,2.171508017163505
fly,complex_i_block,100.0,42,0.0,1.8833586626139818,2.037333446251129
fly,complex_i_block,100.0,137,0.0,1.8599290780141846,2.033649503161698
fly,k2p_potentiation,1000.0,219,0.0,1.7554457953394127,1.8931233062330624
fly,k2p_potentiation,1000.0,331,0.0,1.7854609929078011,1.924246273712737
fly,k2p_potentiation,1000.0,443,0.0,1.7600683890577506,1.9106114498644986
fly,k2p_potentiation,3000.0,42,0.0,1.7752026342451874,1.9219596883468835
fly,k2p_potentiation,3000.0,137,0.0,1.7359422492401215,1.8908790650406504
fly,k2p_potentiation,3000.0,219,0.0,1.7066869300911856,1.8373983739837398
fly,k2p_potentiation,3000.0,331,0.0,1.7401215805471126,1.8740825429087624
fly,k2p_potentiation,3000.0,443,0.0,1.7075734549138806,1.8418727416440832
fly,complex_i_block,10.0,443,0.0,2.0337512664640323,2.2356312104787714
fly,complex_i_block,30.0,42,0.0,2.022353090172239,2.209109643179765
fly,complex_i_block,30.0,137,0.0,1.9986068895643363,2.199102303523035
fly,complex_i_block,30.0,219,0.0,1.9857522796352585,2.162968608852755
fly,complex_i_block,200.0,137,0.0,1.7417679837892603,1.895776874435411
fly,complex_i_block,200.0,219,0.0,1.709029888551165,1.8399107949412827
fly,complex_i_block,200.0,331,0.0,1.7436676798378923,1.8774983062330624
fly,complex_i_block,200.0,443,0.0,1.7105496453900708,1.844554539295393
fly,complex_i_block,100.0,219,0.0,1.8268743667679839,1.9860264227642277
fly,complex_i_block,100.0,331,0.0,1.871580547112462,2.0337059620596207
fly,complex_i_block,100.0,443,0.0,1.8274442755825735,1.9888493676603434
fly,complex_i_block,200.0,42,0.0,1.7783687943262414,1.9248390921409213
fly,complex_i_block,3000.0,137,0.0,1.4775835866261398,1.5953026196928637
fly,complex_i_block,3000.0,219,0.0,1.4754305977710231,1.5754855465221318
fly,complex_i_block,3000.0,331,0.0,1.5113981762917934,1.6120285682023487
fly,complex_i_block,3000.0,443,0.0,1.4885385005065856,1.582811088527552
fly,snare_cooperativity,10.0,443,0.0,1.9770770010131713,2.161204268292683
fly,snare_cooperativity,30.0,42,0.0,1.9427558257345492,2.088767502258356
fly,snare_cooperativity,30.0,137,0.0,1.906534954407295,2.0771087398373984
fly,snare_cooperativity,30.0,219,0.0,1.881648936170213,2.0299373306233064
fly,complex_i_block,350.0,443,0.0,1.639437689969605,1.7564363143631436
fly,complex_i_block,500.0,42,0.0,1.6334853090172239,1.7508468834688347
fly,complex_i_block,500.0,137,0.0,1.6011904761904763,1.7381436314363143
fly,complex_i_block,500.0,219,0.0,1.5986575481256333,1.7104081978319783
fly,snare_cooperativity,10.0,42,0.0,2.038500506585613,2.2241135953026197
fly,snare_cooperativity,10.0,137,0.0,2.0146276595744683,2.215870596205962
fly,snare_cooperativity,10.0,219,0.0,2.001013171225937,2.188403342366757
fly,snare_cooperativity,10.0,331,0.0,2.025012664640324,2.2123419150858177
fly,complex_i_block,500.0,331,0.0,1.6274062816616006,1.7479533649503163
fly,complex_i_block,500.0,443,0.0,1.5970744680851066,1.7072606142728093
fly,complex_i_block,1000.0,42,0.0,1.5611068895643363,1.6654386856368564
fly,complex_i_block,1000.0,137,0.0,1.5379305977710231,1.66381549232159
fly,complex_i_block,350.0,42,0.0,1.6914260385005067,1.8258948735320686
fly,complex_i_block,350.0,137,0.0,1.657674772036474,1.802662037037037
fly,complex_i_block,350.0,219,0.0,1.6327254305977708,1.7473464317976513
fly,complex_i_block,350.0,331,0.0,1.671352583586626,1.8003472222222223
fly,complex_i_block,1000.0,219,0.0,1.5314083080040526,1.6401874435411021
fly,complex_i_block,1000.0,331,0.0,1.5628166160081054,1.6717620822041555
fly,complex_i_block,1000.0,443,0.0,1.535144376899696,1.634936766034327
fly,complex_i_block,3000.0,42,0.0,1.4974670719351568,1.5925925925925926
fly,snare_cooperativity,200.0,137,0.0,1.7025709219858154,1.782421522131888
fly,snare_cooperativity,200.0,219,0.0,1.702697568389058,1.7752371273712737
fly,snare_cooperativity,200.0,331,0.0,1.7115628166160082,1.7834377822944896
fly,snare_cooperativity,200.0,443,0.0,1.6985182370820666,1.7722306910569106
fly,snare_cooperativity,350.0,42,0.0,1.6731256332320161,1.7194275067750677
fly,snare_cooperativity,350.0,137,0.0,1.6588779128672746,1.7193992773261066
fly,snare_cooperativity,350.0,219,0.0,1.657548125633232,1.7114668021680217
fly,snare_cooperativity,350.0,331,0.0,1.6692629179331309,1.7197803748870821
fly,snare_cooperativity,30.0,331,0.0,1.9202760891590678,2.075316169828365
fly,snare_cooperativity,30.0,443,0.0,1.8831053698074978,2.0368112014453477
fly,snare_cooperativity,100.0,42,0.0,1.7902735562310033,1.8855436991869918
fly,snare_cooperativity,100.0,137,0.0,1.7624746707193515,1.8699892728093948
fly,snare_cooperativity,100.0,219,0.0,1.76709726443769,1.872021793134598
fly,snare_cooperativity,100.0,331,0.0,1.7758991894630192,1.8786274841915085
fly,snare_cooperativity,100.0,443,0.0,1.7657041540020264,1.8684648825654924
fly,snare_cooperativity,200.0,42,0.0,1.722771023302938,1.785667908762421
fly,snare_cooperativity,1000.0,219,0.0,1.6006838905775076,1.6316480352303524
fly,snare_cooperativity,1000.0,331,0.0,1.6092958459979736,1.6410907859078592
fly,snare_cooperativity,1000.0,443,0.0,1.5991641337386018,1.6307023486901535
fly,snare_cooperativity,3000.0,42,0.0,1.5873860182370818,1.6024305555555556
fly,snare_cooperativity,3000.0,137,0.0,1.578077507598784,1.6026705058717254
fly,snare_cooperativity,3000.0,219,0.0,1.5719984802431612,1.5934394760614272
fly,snare_cooperativity,3000.0,331,0.0,1.5822568389057752,1.6035597335140017
fly,snare_cooperativity,3000.0,443,0.0,1.57370820668693,1.5936935411020776
fly,snare_cooperativity,350.0,443,0.0,1.6541286727456939,1.709744805781391
fly,snare_cooperativity,500.0,42,0.0,1.6484929078014183,1.6856509710930443
fly,snare_cooperativity,500.0,137,0.0,1.6368414387031407,1.68652608401084
fly,snare_cooperativity,500.0,219,0.0,1.6350050658561297,1.6788617886178863
fly,nca_block,30.0,331,0.0,2.038753799392097,2.2336128048780486
fly,nca_block,30.0,443,0.0,1.999303444782168,2.197902551942186
fly,nca_block,100.0,42,0.0,1.98701874366768,2.1683745483288166
fly,nca_block,100.0,137,0.0,1.9582700101317123,2.1556007226738934
fly,snare_cooperativity,500.0,331,0.0,1.6453900709219857,1.6871189024390243
fly,snare_cooperativity,500.0,443,0.0,1.6315222897669706,1.6770692186088527
fly,snare_cooperativity,1000.0,42,0.0,1.6134118541033435,1.6396651987353208
fly,snare_cooperativity,1000.0,137,0.0,1.60435663627153,1.6411331300813008
fly,nca_block,100.0,219,0.0,1.923695542046606,2.094116982836495
fly,nca_block,100.0,331,0.0,1.9530141843971631,2.1260303748870824
fly,nca_block,100.0,443,0.0,1.9367401215805475,2.1261291779584464
fly,nca_block,200.0,42,0.0,1.9159067882472138,2.07593721770551
fly,nca_block,200.0,137,0.0,1.8917173252279638,2.068752822944896
fly,nca_block,200.0,219,0.0,1.841755319148936,1.9988708220415536
fly,nca_block,200.0,331,0.0,1.8875379939209729,2.0504036811201445
fly,nca_block,200.0,443,0.0,1.846884498480243,2.0115881887985547
fly,nca_block,10.0,42,0.0,2.1367147922998986,2.3490994805781393
fly,nca_block,10.0,137,0.0,2.0542679837892606,2.2660484417344176
fly,nca_block,10.0,219,0.0,2.0612968591692,2.2601202574525745
fly,nca_block,10.0,331,0.0,2.090868794326241,2.2938262195121952
fly,nca_block,10.0,443,0.0,2.0474290780141846,2.2526253387533877
fly,nca_block,30.0,42,0.0,2.0998606889564337,2.303692411924119
fly,nca_block,30.0,137,0.0,2.0304584599797364,2.238722335140018
fly,nca_block,30.0,219,0.0,2.0148809523809526,2.207811088527552
fly,nca_block,350.0,42,0.0,1.8378926038500507,1.9933660794941284
fly,nca_block,350.0,137,0.0,1.8111068895643363,1.9759343947606143
fly,nca_block,350.0,219,0.0,1.775645896656535,1.9168360433604337
fly,nca_block,350.0,331,0.0,1.8139564336372846,1.9628782746160796
fly,nca_block,3000.0,137,0.0,1.6535587639311045,1.7983993902439024
fly,nca_block,3000.0,219,0.0,1.628482776089159,1.7417146567299007
fly,nca_block,3000.0,331,0.0,1.6630572441742657,1.7903681120144534
fly,nca_block,3000.0,443,0.0,1.6322821681864237,1.7471911698283649
fly,nca_block,1000.0,219,0.0,1.6743287740628165,1.803198396567299
fly,nca_block,1000.0,331,0.0,1.7177051671732524,1.8550841237579043
fly,nca_block,1000.0,443,0.0,1.6732522796352585,1.8002060749774165
fly,nca_block,3000.0,42,0.0,1.6833839918946303,1.81688967931346
fly,nca_block,350.0,443,0.0,1.7862208713272543,1.9399136178861789
fly,nca_block,500.0,42,0.0,1.801481762917933,1.9492716802168022
fly,nca_block,500.0,137,0.0,1.7690602836879432,1.929567524841915
fly,nca_block,500.0,219,0.0,1.7326494427558259,1.8635388437217706
fly,nca_block,500.0,331,0.0,1.766464032421479,1.9038504968383017
fly,nca_block,500.0,443,0.0,1.7443642350557245,1.8935326332429991
fly,nca_block,1000.0,42,0.0,1.7399316109422494,1.8803635953026197
fly,nca_block,1000.0,137,0.0,1.6974417426545088,1.844385162601626
fly,nachr_antagonism,10.0,443,0.0,2.040210233029382,2.2440577009936766
fly,nachr_antagonism,30.0,42,0.0,2.112335359675785,2.3254008581752483
fly,nachr_antagonism,30.0,137,0.0,2.0481256332320164,2.2625338753387534
fly,nachr_antagonism,30.0,219,0.0,2.0337512664640323,2.2327800361336947
fly,nachr_antagonism,10.0,42,0.0,2.131902228976697,2.3395155826558267
fly,nachr_antagonism,10.0,137,0.0,2.0523049645390072,2.2637336269196027
fly,nachr_antagonism,10.0,219,0.0,2.0699721377912867,2.2718354787714543
fly,nachr_antagonism,10.0,331,0.0,2.090108915906788,2.295138888888889
fly,nachr_antagonism,200.0,137,0.0,1.9402862208713276,2.1361224028906958
fly,nachr_antagonism,200.0,219,0.0,1.8993161094224924,2.0635586043360434
fly,nachr_antagonism,200.0,331,0.0,1.9353470111448836,2.1066508581752483
fly,nachr_antagonism,200.0,443,0.0,1.906724924012158,2.08666440831075
fly,nachr_antagonism,100.0,219,0.0,1.9707446808510636,2.145847448057814
fly,nachr_antagonism,100.0,331,0.0,1.9842958459979736,2.167217140921409
fly,nachr_antagonism,100.0,443,0.0,1.9610562310030393,2.1555583785004515
fly,nachr_antagonism,200.0,42,0.0,1.9469984802431608,2.118916553748871
fly,nachr_antagonism,30.0,331,0.0,2.06838905775076,2.2764509936766033
fly,nachr_antagonism,30.0,443,0.0,2.0202001013171227,2.2216999774164408
fly,nachr_antagonism,100.0,42,0.0,2.0152608915906787,2.1992857949412827
fly,nachr_antagonism,100.0,137,0.0,1.9890450861195543,2.190379403794038
fly,nachr_antagonism,500.0,331,0.0,1.8415020263424517,1.9994212962962963
fly,nachr_antagonism,500.0,443,0.0,1.8039513677811552,1.9606481481481481
fly,nachr_antagonism,1000.0,42,0.0,1.8162360688956432,1.9703590785907859
fly,nachr_antagonism,1000.0,137,0.0,1.7856509625126644,1.9487494354110209
fly,nachr_antagonism,1000.0,219,0.0,1.7569655521783183,1.8946618112014453
fly,nachr_antagonism,1000.0,331,0.0,1.7893237082066868,1.929708672086721
fly,nachr_antagonism,1000.0,443,0.0,1.770580040526849,1.9240768970189701
fly,nachr_antagonism,3000.0,42,0.0,1.7784954407294833,1.9261094173441735
fly,nachr_antagonism,3000.0,137,0.0,1.7376519756838906,1.892897470641373
fly,nachr_antagonism,3000.0,219,0.0,1.7078267477203648,1.8382452574525745
fly,nachr_antagonism,3000.0,331,0.0,1.7428444782168186,1.8763973577235773
fly,nachr_antagonism,3000.0,443,0.0,1.708080040526849,1.8421550361336947
fly,nachr_antagonism,350.0,42,0.0,1.920339412360689,2.07983288166215
fly,nachr_antagonism,350.0,137,0.0,1.8705040526849037,2.046338640469738
fly,nachr_antagonism,350.0,219,0.0,1.8380825734549138,1.99682418699187
fly,nachr_antagonism,350.0,331,0.0,1.8781661600810537,2.0411444218608854
fly,nachr_antagonism,350.0,443,0.0,1.8396023302938194,2.0054059394760615
fly,nachr_antagonism,500.0,42,0.0,1.8655648429584601,2.0222024616079493
fly,nachr_antagonism,500.0,137,0.0,1.8430851063829785,2.0124350722673894
fly,nachr_antagonism,500.0,219,0.0,1.8036980749746707,1.9554257000903343
fly,glucl_potentiation,10.0,42,0.0,2.121517223910841,2.3228884372177054
fly,glucl_potentiation,10.0,137,0.0,2.063133232016211,2.276563911472448
fly,glucl_potentiation,10.0,219,0.0,2.0813069908814588,2.2825626693766936
fly,glucl_potentiation,10.0,331,0.0,2.086372847011145,2.2912291102077686
fly,glucl_potentiation,30.0,331,0.0,2.082066869300912,2.2846375338753386
fly,glucl_potentiation,30.0,443,0.0,2.0515450861195546,2.255151874435411
fly,glucl_potentiation,100.0,42,0.0,2.071111955420466,2.2712708897922314
fly,glucl_potentiation,100.0,137,0.0,2.024126139817629,2.2358288166214995
fly,glucl_potentiation,10.0,443,0.0,2.040020263424519,2.2398373983739837
fly,glucl_potentiation,30.0,42,0.0,2.14209726443769,2.357935298102981
fly,glucl_potentiation,30.0,137,0.0,2.053191489361702,2.2697606142728093
fly,glucl_potentiation,30.0,219,0.0,2.0514817629179327,2.24829211833785
fly,glucl_potentiation,200.0,137,0.0,1.9935410334346504,2.193964543812105
fly,glucl_potentiation,200.0,219,0.0,1.9749873353596759,2.148995031616983
fly,glucl_potentiation,200.0,331,0.0,1.9833459979736574,2.165438685636856
fly,glucl_potentiation,200.0,443,0.0,1.956243667679838,2.1475694444444446
fly,glucl_potentiation,1000.0,219,0.0,1.8542933130699086,2.011602303523035
fly,glucl_potentiation,1000.0,331,0.0,1.9000759878419453,2.066381549232159
fly,glucl_potentiation,1000.0,443,0.0,1.8720871327254305,2.0456470189701896
fly,glucl_potentiation,3000.0,42,0.0,1.8782294832826747,2.031687556458898
fly,glucl_potentiation,100.0,219,0.0,2.014817629179331,2.2101682475158086
fly,glucl_potentiation,100.0,331,0.0,2.019693515704154,2.2124124887082206
fly,glucl_potentiation,100.0,443,0.0,1.9873986828774062,2.1859473803071365
fly,glucl_potentiation,200.0,42,0.0,2.018047112462006,2.2018829042457093
fly,glucl_potentiation,500.0,331,0.0,1.9371200607902737,2.108965672990063
fly,glucl_potentiation,500.0,443,0.0,1.9122973657548126,2.091717479674797
fly,glucl_potentiation,1000.0,42,0.0,1.9256585612968593,2.0903201219512195
fly,glucl_potentiation,1000.0,137,0.0,1.8972264437689972,2.078463753387534
fly,glucl_potentiation,350.0,42,0.0,1.9868920972644377,2.1648317524841914
fly,glucl_potentiation,350.0,137,0.0,1.9568135764944277,2.1533564814814814
fly,glucl_potentiation,350.0,219,0.0,1.920529381965552,2.0904189250225835
fly,glucl_potentiation,350.0,331,0.0,1.9437689969604868,2.1176462285456186
fly,glucl_potentiation,3000.0,137,0.0,1.8663880445795336,2.042570009033424
fly,glucl_potentiation,3000.0,219,0.0,1.8213652482269502,1.9785032746160796
fly,glucl_potentiation,3000.0,331,0.0,1.8573328267477205,2.018095076784101
fly,glucl_potentiation,3000.0,443,0.0,1.8199088145896656,1.9780092592592593
fly,glucl_potentiation,350.0,443,0.0,1.9350937183383994,2.124858852755194
fly,glucl_potentiation,500.0,42,0.0,1.9579533941236071,2.1329465898825655
fly,glucl_potentiation,500.0,137,0.0,1.9373733535967579,2.1325090334236676
fly,glucl_potentiation,500.0,219,0.0,1.8998860182370823,2.065139453477868
fly,gaba_potentiation|k2p_potentiation,30.0,331,0.0,2.0098784194528876,2.197069783197832
fly,gaba_potentiation|k2p_potentiation,30.0,443,0.0,1.9707446808510636,2.1669066169828364
fly,gaba_potentiation|k2p_potentiation,100.0,42,0.0,1.9292046605876392,2.09643179765131
fly,gaba_potentiation|k2p_potentiation,100.0,137,0.0,1.8907674772036476,2.0696702800361337
fly,gaba_potentiation|k2p_potentiation,10.0,42,0.0,2.1268996960486324,2.33666440831075
fly,gaba_potentiation|k2p_potentiation,10.0,137,0.0,2.050341945288754,2.2691960252935863
fly,gaba_potentiation|k2p_potentiation,10.0,219,0.0,2.0473024316109423,2.2496189024390243
fly,gaba_potentiation|k2p_potentiation,10.0,331,0.0,2.070225430597771,2.272555329719964
fly,gaba_potentiation|k2p_potentiation,10.0,443,0.0,2.0336879432624113,2.2331329042457093
fly,gaba_potentiation|k2p_potentiation,30.0,42,0.0,2.048568895643364,2.241305329719964
fly,gaba_potentiation|k2p_potentiation,30.0,137,0.0,2.013994427558257,2.2191310975609757
fly,gaba_potentiation|k2p_potentiation,30.0,219,0.0,1.9966438703140827,2.188135162601626
fly,gaba_potentiation|k2p_potentiation,100.0,219,0.0,1.844098277608916,2.002103093947606
fly,gaba_potentiation|k2p_potentiation,100.0,331,0.0,1.8957066869300911,2.0590560072267388
fly,gaba_potentiation|k2p_potentiation,100.0,443,0.0,1.8643617021276597,2.038307362240289
fly,gaba_potentiation|k2p_potentiation,200.0,42,0.0,1.8052811550151973,1.9532379177958445
fly,gaba_potentiation|k2p_potentiation,350.0,42,0.0,1.7091565349544073,1.8429031165311653
fly,gaba_potentiation|k2p_potentiation,350.0,137,0.0,1.6790146909827761,1.8251750225835592
fly,gaba_potentiation|k2p_potentiation,350.0,219,0.0,1.6602077001013171,1.7816734417344173
fly,gaba_potentiation|k2p_potentiation,350.0,331,0.0,1.6916160081053697,1.8199666892502258
fly,gaba_potentiation|k2p_potentiation,200.0,137,0.0,1.7733662613981764,1.9345076784101174
fly,gaba_potentiation|k2p_potentiation,200.0,219,0.0,1.736258865248227,1.8699045844625113
fly,gaba_potentiation|k2p_potentiation,200.0,331,0.0,1.7728596757852078,1.9101880081300813
fly,gaba_potentiation|k2p_potentiation,200.0,443,0.0,1.7494934143870313,1.8992349819331527
fly,gaba_potentiation|k2p_potentiation,350.0,443,0.0,1.6588145896656534,1.7794856594399278
fly,gaba_potentiation|k2p_potentiation,500.0,42,0.0,1.6676798378926039,1.7973690153568203
fly,gaba_potentiation|k2p_potentiation,500.0,137,0.0,1.6243667679837894,1.7627314814814814
