organism,subset,anesthetic,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,443,0.2708333333333333,0.805,0.7895972222222222
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,42,0.8958333333333334,0.6702777777777778,0.6709861111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,137,0.9375,0.6645833333333333,0.6674027777777778
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,219,0.8958333333333334,0.6494444444444444,0.6651666666666667
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,137,0.020833333333333332,0.8797222222222222,0.8787638888888889
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,219,0.08333333333333333,0.8579166666666667,0.8788611111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,331,0.020833333333333332,0.8626388888888888,0.8872083333333334
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,443,0.041666666666666664,0.9002777777777778,0.8850416666666666
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,331,0.9583333333333334,0.6541666666666667,0.6753888888888889
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,443,0.8333333333333334,0.6869444444444445,0.6726805555555555
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,42,1.0,0.57,0.5699583333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,137,1.0,0.5588888888888889,0.5632916666666666
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,42,0.2916666666666667,0.7858333333333333,0.785875
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,137,0.2916666666666667,0.7823611111111112,0.7834166666666667
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,219,0.4166666666666667,0.7620833333333333,0.7827083333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,331,0.3541666666666667,0.7708333333333334,0.7906666666666666
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,219,1.0,0.5497222222222221,0.5626666666666666
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,331,1.0,0.5534722222222223,0.5701944444444444
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,443,1.0,0.5769444444444445,0.5674722222222223
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,42,1.0,0.48722222222222217,0.48615277777777777
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,137,1.0,0.4748611111111111,0.48059722222222223
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,219,1.0,0.47000000000000003,0.4815833333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,331,1.0,0.47041666666666665,0.487375
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,443,1.0,0.49041666666666667,0.48468055555555556
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,42,0.0,1.4609722222222221,1.4529027777777779
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,137,0.0,1.4408333333333332,1.4416944444444444
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,219,0.0,1.4290277777777778,1.4428472222222222
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,331,0.0,1.430138888888889,1.4493055555555556
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,331,0.0,1.3368055555555554,1.3565972222222222
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,443,0.0,1.3670833333333334,1.356263888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,42,0.0,1.1434722222222222,1.1339027777777777
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,137,0.0,1.1366666666666667,1.128625
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,443,0.0,1.4647222222222223,1.4494305555555556
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,42,0.0,1.366388888888889,1.3580555555555556
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,137,0.0,1.3490277777777777,1.3475
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,219,0.0,1.3281944444444445,1.3488055555555556
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,443,0.041666666666666664,0.8968055555555555,0.8797638888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,42,0.4166666666666667,0.7655555555555557,0.7654444444444445
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,137,0.4166666666666667,0.7616666666666667,0.7630694444444445
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,219,0.5625,0.7413888888888889,0.7623472222222222
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,219,0.0,1.1098611111111112,1.1298055555555555
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,331,0.0,1.1127777777777779,1.1366944444444445
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,443,0.0,1.1480555555555556,1.1376388888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,42,0.0,0.9716666666666667,0.96475
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,137,0.0,0.9636111111111112,0.96075
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,219,0.020833333333333332,0.9355555555555556,0.9598888888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,331,0.0,0.9427777777777777,0.9709166666666667
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,443,0.0,0.9830555555555556,0.9687083333333333
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,42,0.020833333333333332,0.8793055555555555,0.8761805555555555
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,137,0.041666666666666664,0.875,0.8743194444444444
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,219,0.08333333333333333,0.853611111111111,0.8743194444444444
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,331,0.041666666666666664,0.8597222222222222,0.8825972222222223
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,219,0.8958333333333334,0.6458333333333334,0.6603888888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,331,0.9791666666666666,0.6505555555555556,0.6701111111111111
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,443,0.8333333333333334,0.6811111111111111,0.6674583333333334
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,42,1.0,0.5852777777777778,0.5857361111111111
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,331,0.0,1.331388888888889,1.3512083333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,443,0.0,1.3605555555555557,1.350486111111111
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,42,0.0,1.1327777777777779,1.1238194444444445
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,137,0.0,1.1252777777777778,1.1185694444444445
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,42,0.0,1.4579166666666665,1.4502916666666668
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,137,0.0,1.4394444444444445,1.4393888888888888
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,219,0.0,1.4265277777777776,1.4406944444444445
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,331,0.0,1.4270833333333333,1.4469583333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,443,0.0,1.4622222222222223,1.447263888888889
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,42,0.0,1.3611111111111114,1.35225
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,137,0.0,1.3425,1.3420416666666666
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,219,0.0,1.322638888888889,1.3427361111111111
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,137,1.0,0.5743055555555555,0.5788888888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,219,1.0,0.5672222222222222,0.5788888888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,331,1.0,0.5693055555555556,0.5855138888888889
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,443,1.0,0.5927777777777777,0.5831111111111111
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,331,0.5208333333333334,0.7487500000000001,0.7698055555555555
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,443,0.375,0.7825000000000001,0.7683194444444444
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,42,0.875,0.6654166666666667,0.6663333333333333
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,137,0.9583333333333334,0.6598611111111111,0.6625138888888888
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,42,0.041666666666666664,0.87,0.8670277777777777
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,137,0.0625,0.8658333333333333,0.8655138888888889
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,219,0.125,0.8441666666666667,0.8649583333333334
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,331,0.041666666666666664,0.8500000000000001,0.8733333333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,443,0.041666666666666664,0.8877777777777777,0.8707916666666666
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,42,0.5,0.7595833333333334,0.7583194444444444
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,137,0.4583333333333333,0.7533333333333333,0.7557083333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,219,0.5833333333333334,0.73375,0.7548055555555555
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,219,0.0,1.0993055555555555,1.12
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,331,0.0,1.1023611111111111,1.1261805555555555
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,443,0.0,1.1398611111111112,1.1278333333333332
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,42,0.0,0.96,0.9544722222222223
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,137,1.0,0.5734722222222222,0.5773333333333334
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,219,1.0,0.5663888888888889,0.5772638888888889
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,331,1.0,0.5683333333333334,0.5836527777777778
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,443,1.0,0.5916666666666667,0.5814027777777778
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,137,0.0,0.9541666666666666,0.9513472222222222
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,219,0.020833333333333332,0.9254166666666667,0.9502222222222222
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,331,0.0,0.93125,0.9605
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,443,0.0,0.9722222222222222,0.9588333333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,219,0.0,1.043611111111111,1.0615972222222223
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,331,0.0,1.0466666666666666,1.0698611111111112
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,443,0.0,1.08,1.068638888888889
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,42,0.020833333333333332,0.8794444444444444,0.8759583333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,331,0.5833333333333334,0.7405555555555555,0.7624583333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,443,0.4166666666666667,0.7743055555555557,0.7611666666666667
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,42,0.875,0.6604166666666668,0.6621111111111111
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,137,0.9583333333333334,0.6556944444444445,0.6580277777777778
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,219,0.8958333333333334,0.64125,0.6557222222222222
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,331,0.9791666666666666,0.6455555555555555,0.6655833333333333
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,443,0.8333333333333334,0.6759722222222222,0.6632222222222223
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,42,1.0,0.5843055555555555,0.5839861111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,42,0.0,1.4456944444444446,1.4392777777777779
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,137,0.0,1.4318055555555558,1.4297083333333334
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,219,0.0,1.41625,1.430875
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,331,0.0,1.419027777777778,1.4375277777777777
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,443,0.0,1.4513888888888886,1.437486111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,42,0.0,1.3380555555555553,1.3264444444444445
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,137,0.0,1.317222222222222,1.315611111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,219,0.0,1.2981944444444444,1.3166111111111112
